nombre,telefono,direccion,latitud,longitud,municipio,categoria
Respostería Yolanda,,"4429+275, PR-9905, Yabucoa 00767, Puerto Rico",18.1000236,-65.881759,Yabucoa,Postres
Café Don Mario,,"8 PR-901, Yabucoa, 00767, Puerto Rico",18.0222972,-65.8514557,Yabucoa,Postres
La carreta,,"PR-901, El Negro, Yabucoa 00767, Puerto Rico",18.0229281,-65.8429403,Yabucoa,Postres
El MANÁ Azucarera,,"24VG+XVJ, PR-901, Yabucoa, 00767, Puerto Rico",18.044961,-65.8728647,Yabucoa,Postres
La Rumba Bar & Rest.,,"25Q6+69J, Yabucoa 00767, Puerto Rico",18.0380758,-65.8390948,Yabucoa,Jangueo
La Placita de Santurce,,"300 C. dos Hermanos, San Juan, 00909, Puerto Rico",18.4504555,-66.0705457,Yabucoa,Jangueo
La Frontera Yabucoeña,,"24CV+3Q, El Negro, Yabucoa 00767, Puerto Rico",18.020174,-65.8555772,Yabucoa,Jangueo
El Tirijala Sport Bar,,"44C6+C7V, Martorell, Yabucoa 00767, Puerto Rico",18.1211217,-65.8893231,Yabucoa,Jangueo
Buen Rato Bar & Restaurant,,"Carr 9914, Al lado de la rotonda, Bo km .01, Yabucoa, 00767, Puerto Rico",18.0443895,-65.85067529999999,Yabucoa,Restaurantes
The Tivoli,,"Cll 12, Yabucoa, 00767, Puerto Rico",18.0399077,-65.846925,Yabucoa,Jangueo
El Hangover Sport Bar,,"PR-900, Playita, Yabucoa 00767, Puerto Rico",18.0464714,-65.9203663,Yabucoa,Jangueo
The Morrillo,,"carretera 901 bo, Yabucoa, 00767, Puerto Rico",18.0291731,-65.83238639999999,Yabucoa,Jangueo
Agencia Hípica 295 - El Décimo Inning,,"2 PR-901, Yabucoa, 00767, Puerto Rico",18.0447106,-65.87220549999999,Yabucoa,Jangueo
The Mar Azul,,"577 calle germa riekhoff, Vieques, 00765, Puerto Rico",18.151083,-65.4429109,Yabucoa,Jangueo
La Factoría,,"51 C. de San José, San Juan, 00901, Puerto Rico",18.4672058,-66.1175368,Yabucoa,Jangueo
Azure Lounge,,"1309 Ashford Ave, San Juan, 00907, Puerto Rico",18.4560851,-66.0704198,Yabucoa,Jangueo
La Respuesta,,"1600 Av. Manuel Fernández Juncos, San Juan, 00909, Puerto Rico",18.4431578,-66.0675803,Yabucoa,Jangueo
La carreta,,"PR-901, El Negro, Yabucoa 00767, Puerto Rico",18.0229281,-65.8429403,Yabucoa,Jangueo
Platanutre Bar & Grill,,"PR-900, Yabucoa, 00767, Puerto Rico",18.0489401,-65.88473069999999,Yabucoa,Jangueo
El Nuevo Horizonte,,"8 PR-901, Yabucoa, 00767, Puerto Rico",18.0229611,-65.8503127,Yabucoa,Jangueo
Bar La Nasa,,"107 Calle Flamboyan, Vieques, 00765, Puerto Rico",18.0950504,-65.4731824,Yabucoa,Jangueo
Bar Catedral Rooftop | Old San Juan,,"106 C. de San José, San Juan, 00901, Puerto Rico",18.46614,-66.117471,Yabucoa,Jangueo
Nuestro Bar & Restaurant,,"Carr.#2 km 120.7, Aguadilla, 00603, Puerto Rico",18.4491748,-67.10554499999999,Yabucoa,Restaurantes
Yabucoa Quick Bar & Mexican Food,,"Calle El sol Bo Jagüeyes, 34VV+M62, Yabucoa, 00767, Puerto Rico",18.0941303,-65.8569931,Yabucoa,Jangueo
Delicia China,,"24VJ+W39, Cll L, Yabucoa, 00767, Puerto Rico",18.044782,-65.8697616,Yabucoa,Jangueo
Caicu Bar,,"6000 Blvd. Río Mar, Río Grande, 00745, Puerto Rico",18.3880989,-65.7553997,Yabucoa,Jangueo
Vivo Beach Club,,"7000 Carr. 187 RR2, Carolina, 00979, Puerto Rico",18.4469466,-66.00006739999999,Yabucoa,Jangueo
Taqueria del Pueblo,,"59 Cll Cristobal Colon, Yabucoa, 00767, Puerto Rico",18.0472441,-65.87868139999999,Yabucoa,Jangueo
Georgie's Pizza Place Yabucoa,,"2 PR-901, Yabucoa, 00767, Puerto Rico",18.0447541,-65.87206379999999,Yabucoa,Jangueo
La Casa De Los Pastelillos,,"Carretera 7710 KM 4.0 Barrio, Calle Pozuelo, Guayama, 00784, Puerto Rico",17.936273,-66.18313230000001,Yabucoa,Jangueo
Kiosko La Frescura,,"357M+9GM, Yabucoa 00767, Puerto Rico",18.0634681,-65.816197,Yabucoa,Jangueo
Pizzeria The Relative #1,,"64 Cll Cristobal Colon, Yabucoa, 00767, Puerto Rico",18.0462276,-65.87854159999999,Yabucoa,Jangueo
Platanutre Bar & Grill,,"PR-900, Yabucoa, 00767, Puerto Rico",18.0489401,-65.88473069999999,Yabucoa,Jangueo
Buen Rato Bar & Restaurant,,"Carr 9914, Al lado de la rotonda, Bo km .01, Yabucoa, 00767, Puerto Rico",18.0443895,-65.85067529999999,Yabucoa,Restaurantes
The Morrillo,,"carretera 901 bo, Yabucoa, 00767, Puerto Rico",18.0291731,-65.83238639999999,Yabucoa,Jangueo
El Nuevo Horizonte,,"8 PR-901, Yabucoa, 00767, Puerto Rico",18.0229611,-65.8503127,Yabucoa,Jangueo
La Frontera Yabucoeña,,"24CV+3Q, El Negro, Yabucoa 00767, Puerto Rico",18.020174,-65.8555772,Yabucoa,Jangueo
"Coconut Mar, Yabucoa",,"PR-9911, Yabucoa, 00767, Puerto Rico",18.039885,-65.8346486,Yabucoa,Jangueo
El Caobo Bar & Grill,,"24RH+GW3, Yabucoa, 00767, Puerto Rico",18.0412512,-65.8701897,Yabucoa,Jangueo
Pa Casa Dua Bar And Rest,,"24QH+X3H, Yabucoa, 00767, Puerto Rico",18.0398824,-65.87227829999999,Yabucoa,Jangueo
La carreta,,"PR-901, El Negro, Yabucoa 00767, Puerto Rico",18.0229281,-65.8429403,Yabucoa,Jangueo
Yabucoa Quick Bar & Mexican Food,,"Calle El sol Bo Jagüeyes, 34VV+M62, Yabucoa, 00767, Puerto Rico",18.0941303,-65.8569931,Yabucoa,Jangueo
Rancho el Campo restaurant,,"Hc #5 box, 5230 Sector El Tamarindo, Yabucoa, 00767, Puerto Rico",18.0343317,-65.8477939,Yabucoa,Restaurantes
Georgie's Pizza Place Yabucoa,,"2 PR-901, Yabucoa, 00767, Puerto Rico",18.0447541,-65.87206379999999,Yabucoa,Jangueo
La Casita de Roldi,,"PR-900, Yabucoa, 00767, Puerto Rico",18.0577288,-65.93249810000002,Yabucoa,Jangueo
Dinghy Dock Restaurant,,"372 Calle Fulladoza, Culebra, 00775, Puerto Rico",18.3022135,-65.2993188,Culebra,Restaurantes
La Cocina del Navegante,,"33 Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3033035,-65.2998336,Culebra,Restaurantes
Zaco's Tacos Restaurant,,"21 Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3032117,-65.3003098,Culebra,Restaurantes
Harspoon's,,"99, solar, 40 Cll Luis Muñoz Marin, Culebra, 00775, Puerto Rico",18.3084441,-65.3046209,Culebra,Restaurantes
La Jíbara - Pizzería Creativa,,"8M2X+P32, Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3017446,-65.30256539999999,Culebra,Restaurantes
JJ Grill & Bar,,"10 Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3018377,-65.3021225,Culebra,Restaurantes
Mamacita's Restaurant and Bar,,"Isla De Culebra, Culebra, 00775, Puerto Rico",18.3020819,-65.3002362,Culebra,Restaurantes
Treasure Bay Restaurant,,"Apartado 766, Culebra, 00775, Puerto Rico",18.3030522,-65.30112919999999,Culebra,Restaurantes
Susie's,,"PR250 Km 2.6, Lote#6 Sector Las Delicias, Culebra, 00775, Puerto Rico",18.3123585,-65.29201239999999,Culebra,Restaurantes
La Pista Cafe Restaurante,,"Culebra, 00775, Puerto Rico",18.3118458,-65.3046252,Culebra,Restaurantes
Kiosko La Pica,,"PR-250, Culebra, 00775, Puerto Rico",18.3117529,-65.29219669999999,Culebra,Restaurantes
Heather's Pizza,,"Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3019966,-65.3018274,Culebra,Restaurantes
Rolls of Heaven,,"26 Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3024388,-65.3013805,Culebra,Restaurantes
El Batey,,"Culebra, 00775, Puerto Rico",18.3058719,-65.3025111,Culebra,Restaurantes
Come y Vete,,"F-9 Cll 1, Culebra, 00775, Puerto Rico",18.3155132,-65.30848569999999,Culebra,Restaurantes
Blac Flamingo Coffee,,"PR-250, C19 Sector La Romana, Culebra, 00775, Puerto Rico",18.3103929,-65.2949963,Culebra,Restaurantes
El Navegante de Culebra,,"Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3031122,-65.29992190000002,Culebra,Restaurantes
Moncho’s BBQ,,"PR-252, Culebra, 00775, Puerto Rico",18.3028154,-65.3010041,Culebra,Restaurantes
Nina's Restaurant - Puerto Rican Kitchen “ Good Home Made Food “🥰,,"250 St, Culebra, 00775, Puerto Rico",18.3099549,-65.3029437,Culebra,Restaurantes
Mamacitas Guest House,,"64 Cll Castelar, Culebra, 00775, Puerto Rico",18.3022136,-65.3002822,Culebra,Restaurantes
Blac Flamingo Coffee,,"PR-250, C19 Sector La Romana, Culebra, 00775, Puerto Rico",18.3103929,-65.2949963,Culebra,Coffee Shops
Culebra Coffee,,"2 Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.301804,-65.30217499999999,Culebra,Coffee Shops
Pan Café,,"#17 Puerto Rico, Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3028236,-65.3008936,Culebra,Coffee Shops
Rolls of Heaven,,"26 Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3024388,-65.3013805,Culebra,Coffee Shops
Boca Boca Generales,,"CX43+5XH, San Juan, 00923, Puerto Rico",18.4053911,-66.0449995,Culebra,Coffee Shops
Kiosko La Pica,,"PR-250, Culebra, 00775, Puerto Rico",18.3117529,-65.29219669999999,Culebra,Coffee Shops
Luna Coffee & Latin Kitchen,,"352 Av. Américo Miranda, San Juan, 00927, Puerto Rico",18.3996731,-66.0681191,Culebra,Coffee Shops
Hacienda San Pedro,,"211 Av. Ing. Manuel Domenech, San Juan, 00918, Puerto Rico",18.4151705,-66.0601792,Culebra,Coffee Shops
Latitud perfecta,,"kiosko #4, Plaza del Mercado, Culebra, 00775, Puerto Rico",18.3027839,-65.30123429999999,Culebra,Coffee Shops
Hacienda San Pedro,,"1350 Ashford Ave, San Juan, 00907, Puerto Rico",18.4550466,-66.0690455,Culebra,Coffee Shops
Sin Prisa Coffee Shop,,"1804 C. Loíza, San Juan, 00911, Puerto Rico",18.4514175,-66.05944769999999,Culebra,Coffee Shops
EmpanadisimasPR,,"GK-44, Av. Roberto Sánchez Vilella, Carolina, 00982, Puerto Rico",18.4126819,-65.9982888,Culebra,Coffee Shops
Espresso Lab Coffee Shop,,"8020 Tartak St Hyatt Centric San Juan, Lobby, 8020 José M. Tartak Ave, Carolina, 00979, Puerto Rico",18.4406718,-66.02198229999999,Culebra,Coffee Shops
Gustos Coffee,,"CXPV+97M, Arrivals Ave, Carolina, 00979, Puerto Rico",18.4360159,-66.0072387,Culebra,Coffee Shops
Pan Café,,"#17 Puerto Rico, Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3028236,-65.3008936,Culebra,Panaderías
Dinghy Dock Restaurant,,"372 Calle Fulladoza, Culebra, 00775, Puerto Rico",18.3022135,-65.2993188,Culebra,Restaurantes
Sandbar.Culebra,,"6 Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3012894,-65.3020963,Culebra,Jangueo
La Lobina,,"8M2X+WG4, Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3022577,-65.3011624,Culebra,Jangueo
JJ Grill & Bar,,"10 Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3018377,-65.3021225,Culebra,Jangueo
El Batey,,"Culebra, 00775, Puerto Rico",18.3058719,-65.3025111,Culebra,Jangueo
Happy Landing,,"PR-250, Culebra, 00775, Puerto Rico",18.3112506,-65.3025512,Culebra,Jangueo
The Spot,,"Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3020613,-65.3018511,Culebra,Jangueo
Mamacita's Restaurant and Bar,,"Isla De Culebra, Culebra, 00775, Puerto Rico",18.3020819,-65.3002362,Culebra,Restaurantes
Treasure Bay Restaurant,,"Apartado 766, Culebra, 00775, Puerto Rico",18.3030522,-65.30112919999999,Culebra,Restaurantes
Zaco's Tacos Restaurant,,"21 Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3032117,-65.3003098,Culebra,Restaurantes
The Flight Park,,"CXPQ+R5G, Carolina, 00979, Puerto Rico",18.4370595,-66.01203989999999,Culebra,Jangueo
Harspoon's,,"99, solar, 40 Cll Luis Muñoz Marin, Culebra, 00775, Puerto Rico",18.3084441,-65.3046209,Culebra,Jangueo
La Cocina del Navegante,,"33 Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3033035,-65.2998336,Culebra,Jangueo
The Mar Azul,,"577 calle germa riekhoff, Vieques, 00765, Puerto Rico",18.151083,-65.4429109,Culebra,Jangueo
Moncho’s BBQ,,"PR-252, Culebra, 00775, Puerto Rico",18.3028154,-65.3010041,Culebra,Jangueo
Mamacitas Guest House,,"64 Cll Castelar, Culebra, 00775, Puerto Rico",18.3022136,-65.3002822,Culebra,Jangueo
DomiRico Flavor Food Truck,,"Culebra Pueblo, Culebra, 00775, Puerto Rico",18.3023208,-65.3097815,Culebra,Food Trucks
Rolls of Heaven,,"26 Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3024388,-65.3013805,Culebra,Postres
Yamira's Limber,,"99, solar, 40 Cll Luis Muñoz Marin, Culebra, 00775, Puerto Rico",18.3083457,-65.3048295,Culebra,Postres
Pan Café,,"#17 Puerto Rico, Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3028236,-65.3008936,Culebra,Postres
Blac Flamingo Coffee,,"PR-250, C19 Sector La Romana, Culebra, 00775, Puerto Rico",18.3103929,-65.2949963,Culebra,Postres
Tres,,"Bda La Romana, Culebra, 00775, Puerto Rico",18.3095849,-65.2925971,Culebra,Postres
Culebra Coffee,,"2 Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.301804,-65.30217499999999,Culebra,Postres
Kiosko La Pica,,"PR-250, Culebra, 00775, Puerto Rico",18.3117529,-65.29219669999999,Culebra,Postres
The Spot,,"Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3020613,-65.3018511,Culebra,Jangueo
Sandbar.Culebra,,"6 Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3012894,-65.3020963,Culebra,Jangueo
La Lobina,,"8M2X+WG4, Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3022577,-65.3011624,Culebra,Jangueo
Happy Landing,,"PR-250, Culebra, 00775, Puerto Rico",18.3112506,-65.3025512,Culebra,Jangueo
El Batey,,"Culebra, 00775, Puerto Rico",18.3058719,-65.3025111,Culebra,Jangueo
Dinghy Dock Restaurant,,"372 Calle Fulladoza, Culebra, 00775, Puerto Rico",18.3022135,-65.2993188,Culebra,Restaurantes
Zaco's Tacos Restaurant,,"21 Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3032117,-65.3003098,Culebra,Restaurantes
Harspoon's,,"99, solar, 40 Cll Luis Muñoz Marin, Culebra, 00775, Puerto Rico",18.3084441,-65.3046209,Culebra,Jangueo
Club Seabourne,,"Rte. 250, Culebra, 00775, Puerto Rico",18.2905573,-65.2893351,Culebra,Jangueo
La Jíbara - Pizzería Creativa,,"8M2X+P32, Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3017446,-65.30256539999999,Culebra,Jangueo
Treasure Bay Restaurant,,"Apartado 766, Culebra, 00775, Puerto Rico",18.3030522,-65.30112919999999,Culebra,Restaurantes
Come y Vete,,"F-9 Cll 1, Culebra, 00775, Puerto Rico",18.3155132,-65.30848569999999,Culebra,Jangueo
La Placita de Santurce,,"300 C. dos Hermanos, San Juan, 00909, Puerto Rico",18.4504555,-66.0705457,Culebra,Jangueo
Mamacita's Restaurant and Bar,,"Isla De Culebra, Culebra, 00775, Puerto Rico",18.3020819,-65.3002362,Culebra,Restaurantes
Sandbar.Culebra,,"6 Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3012894,-65.3020963,Culebra,Jangueo
Dinghy Dock Restaurant,,"372 Calle Fulladoza, Culebra, 00775, Puerto Rico",18.3022135,-65.2993188,Culebra,Restaurantes
Treasure Bay Restaurant,,"Apartado 766, Culebra, 00775, Puerto Rico",18.3030522,-65.30112919999999,Culebra,Restaurantes
Mamacita's Restaurant and Bar,,"Isla De Culebra, Culebra, 00775, Puerto Rico",18.3020819,-65.3002362,Culebra,Restaurantes
La Cocina del Navegante,,"33 Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3033035,-65.2998336,Culebra,Jangueo
El Batey,,"Culebra, 00775, Puerto Rico",18.3058719,-65.3025111,Culebra,Jangueo
JJ Grill & Bar,,"10 Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3018377,-65.3021225,Culebra,Jangueo
La Lobina,,"8M2X+WG4, Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3022577,-65.3011624,Culebra,Jangueo
Come y Vete,,"F-9 Cll 1, Culebra, 00775, Puerto Rico",18.3155132,-65.30848569999999,Culebra,Jangueo
Zaco's Tacos Restaurant,,"21 Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3032117,-65.3003098,Culebra,Restaurantes
Kiosko La Pica,,"PR-250, Culebra, 00775, Puerto Rico",18.3117529,-65.29219669999999,Culebra,Jangueo
Moncho’s BBQ,,"PR-252, Culebra, 00775, Puerto Rico",18.3028154,-65.3010041,Culebra,Jangueo
Happy Landing,,"PR-250, Culebra, 00775, Puerto Rico",18.3112506,-65.3025512,Culebra,Jangueo
Harspoon's,,"99, solar, 40 Cll Luis Muñoz Marin, Culebra, 00775, Puerto Rico",18.3084441,-65.3046209,Culebra,Jangueo
Heather's Pizza,,"Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3019966,-65.3018274,Culebra,Jangueo
DomiRico Flavor Food Truck,,"Culebra Pueblo, Culebra, 00775, Puerto Rico",18.3023208,-65.3097815,Culebra,Jangueo
Rolls of Heaven,,"26 Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3024388,-65.3013805,Culebra,Jangueo
La Jíbara - Pizzería Creativa,,"8M2X+P32, Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3017446,-65.30256539999999,Culebra,Jangueo
Mamacitas Guest House,,"64 Cll Castelar, Culebra, 00775, Puerto Rico",18.3022136,-65.3002822,Culebra,Jangueo
El Navegante de Culebra,,"Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3031122,-65.29992190000002,Culebra,Jangueo
Lechonera La Criolla en Culebra,,"Cll Escudero Carr 250, Culebra, 00775, Puerto Rico",18.3081047,-65.3027196,Culebra,Jangueo
La Pista Cafe Restaurante,,"Culebra, 00775, Puerto Rico",18.3118458,-65.3046252,Culebra,Restaurantes
Le Deli Bleu,,"6 Cll Pedro Marquez, Culebra, 00775, Puerto Rico",18.3012907,-65.3021101,Culebra,Jangueo
Susie's,,"PR250 Km 2.6, Lote#6 Sector Las Delicias, Culebra, 00775, Puerto Rico",18.3123585,-65.29201239999999,Culebra,Jangueo
Bananas Beach Bar and Guesthouse,,"142 Calle Flamboyan, Esperanza, Vieques 00765, Puerto Rico",18.0953161,-65.4732511,Culebra,Jangueo
Openbar Barra Móvil | Coctelería,,"6 Calle Diego Zalduondo, Fajardo, 00738, Puerto Rico",18.3255316,-65.6534503,Culebra,Jangueo
The Mar Azul,,"577 calle germa riekhoff, Vieques, 00765, Puerto Rico",18.151083,-65.4429109,Culebra,Jangueo
Blac Flamingo Coffee,,"PR-250, C19 Sector La Romana, Culebra, 00775, Puerto Rico",18.3103929,-65.2949963,Culebra,Jangueo
Trasiego Sea Food Restaurant,,"Esperanza idrach, Av. Esperanza Idrach, Guánica, 00653, Puerto Rico",17.9653316,-66.9067845,Guánica,Restaurantes
El Desafío Bar & Grill,,"49 Av. Esperanza Idrach, Guánica, 00653, Puerto Rico",17.9651227,-66.9054009,Guánica,Jangueo
Lucas Spot Guánica,,"X39V+V35, 49-57 Calle Prolongacion Santa Rosa, Guánica, 00653, Puerto Rico",17.9698501,-66.90694979999999,Guánica,Restaurantes
Parrilla Playera,,"Kiosko comercial#3 carretera 325 frente al antigua Central, Guánica, 00647, Puerto Rico",17.9669479,-66.9310448,Guánica,Restaurantes
Umami Restaurant,,"Bo. Salinas Providencia Playa Santa, Guánica, 00647, Puerto Rico",17.9388447,-66.95379729999999,Guánica,Restaurantes
Bocados Tamara y Algo Más,,"Carretera 333 Km,0.9, Guánica, 00653, Puerto Rico",17.971364,-66.9037211,Guánica,Restaurantes
Caños Pizza,,"75-85 C. 25 de Julio, Guánica, 00653, Puerto Rico",17.9711938,-66.9075359,Guánica,Restaurantes
El Turpial,,"X3F9+MCR, Guánica 00647, Puerto Rico",17.9742258,-66.9314931,Guánica,Restaurantes
Al Son De Carol Bar & Restaurant,,"esquina 13 de Marzo, C. 25 de Julio, Guánica, 00653, Puerto Rico",17.9715233,-66.9075163,Guánica,Restaurantes
Rincon Tropical,,"PR-325 km 0.3, Guánica, 00647, Puerto Rico",17.9668643,-66.9310904,Guánica,Restaurantes
Ajúa! Mexican Grill,,"Calle Buenaventura Quiñones Esquina, 31 Calle Dr. Veve, Guánica, 00653, Puerto Rico",17.9736407,-66.90804109999999,Guánica,Restaurantes
Treasure of the Seas,,"Ancla Salinas Providencia Playa Santa, Calle, Guánica, 00643, Puerto Rico",17.9365625,-66.9543125,Guánica,Restaurantes
Trankilandia Bar & Cuisine,,"X389+RHV, Guánica, 00647, Puerto Rico",17.9671059,-66.93109079999999,Guánica,Restaurantes
Esperanza idrach,,"X38V+26C, Av. Esperanza Idrach, Guánica, 00653, Puerto Rico",17.9650716,-66.9069971,Guánica,Restaurantes
Mar Adentro Bar & Restaurant,,"W2PW+C43, Guánica, 00647, Puerto Rico",17.93601,-66.954717,Guánica,Restaurantes
El Badén,,"W2PW+85H, Calle La Montalua, Guánica, 00647, Puerto Rico",17.9358215,-66.95450939999999,Guánica,Restaurantes
"Restaurante El Turrumote, Club Nautico de La Parguera",,"Club Nautico La Parguera, Lajas, 00667, Puerto Rico",17.9728701,-67.03872249999999,Guánica,Restaurantes
Q'lantro,,"100 Blvd. Jimmy Torres Cintrón, Yauco, 00698, Puerto Rico",18.0235877,-66.855381,Guánica,Restaurantes
Parador Guánica 1929,,"Km 2.5 Los Veterano Avenue, PR-3116, Guánica, 00647, Puerto Rico",17.9718268,-66.927512,Guánica,Restaurantes
Tajadas Coffee Bar,,"21 Av. los Veteranos, Guánica, 00647, Puerto Rico",17.9694291,-66.93218139999999,Guánica,Coffee Shops
SourDOU Pan Artesanal,,"Bo, PR-116 Km 24.7, Guánica, 00653, Puerto Rico",17.9957371,-66.8916699,Guánica,Coffee Shops
Sazón con flow,,"2 Cll Brandon, Guánica, 00647, Puerto Rico",17.9673793,-66.9341297,Guánica,Coffee Shops
Tinta Coffee House,,"Yauco Plaza shopping, Calle E Local #5, Yauco, 00698, Puerto Rico",18.0251057,-66.8582798,Guánica,Coffee Shops
Parrilla Playera,,"Kiosko comercial#3 carretera 325 frente al antigua Central, Guánica, 00647, Puerto Rico",17.9669479,-66.9310448,Guánica,Coffee Shops
Al Son De Carol Bar & Restaurant,,"esquina 13 de Marzo, C. 25 de Julio, Guánica, 00653, Puerto Rico",17.9715233,-66.9075163,Guánica,Restaurantes
Carajillo Coffee House,,"35 Calle 25 de Julio, Yauco, 00698, Puerto Rico",18.0305995,-66.85492839999999,Guánica,Coffee Shops
Lucas Spot Guánica,,"X39V+V35, 49-57 Calle Prolongacion Santa Rosa, Guánica, 00653, Puerto Rico",17.9698501,-66.90694979999999,Guánica,Coffee Shops
El Café de Marta,,"2, 10 Calle Pacheco, Yauco, 00698, Puerto Rico",18.0337471,-66.85149009999999,Guánica,Coffee Shops
Sin Prisa Coffee Shop,,"1804 C. Loíza, San Juan, 00911, Puerto Rico",18.4514175,-66.05944769999999,Guánica,Coffee Shops
Frappe Rumba Guanica,,"2426+XCJ, Puetro Rico 326, Guánica, 00653, Puerto Rico",18.0031299,-66.88796549999999,Guánica,Coffee Shops
El Desafío Bar & Grill,,"49 Av. Esperanza Idrach, Guánica, 00653, Puerto Rico",17.9651227,-66.9054009,Guánica,Jangueo
Café Don Luis Coffee Bar,,"Calle Santiago Vivaldi, Esquina, Calle Baldorioty, Yauco, 00698, Puerto Rico",18.0339393,-66.84991169999999,Guánica,Coffee Shops
TSN Healthy Fuel - Club Herbalife ( nutrition / nutricion),,"22 C. 25 de Julio, Guánica, 00653, Puerto Rico",17.9743262,-66.9073027,Guánica,Coffee Shops
Colmado y Cafeteria La Amistad,,"1 Cll 13 De Marzo, Guánica, 00653, Puerto Rico",17.9717218,-66.9099419,Guánica,Coffee Shops
Luna Coffee & Latin Kitchen,,"352 Av. Américo Miranda, San Juan, 00927, Puerto Rico",18.3996731,-66.0681191,Guánica,Coffee Shops
Panadería y Repostería L.A. Rivera,,"X399+J2P, State Rte 3116, Guánica, 00647, Puerto Rico",17.9690968,-66.9324178,Guánica,Coffee Shops
Hacienda San Pedro,,"1350 Ashford Ave, San Juan, 00907, Puerto Rico",18.4550466,-66.0690455,Guánica,Coffee Shops
Trankilandia Bar & Cuisine,,"X389+RHV, Guánica, 00647, Puerto Rico",17.9671059,-66.93109079999999,Guánica,Coffee Shops
Café Cola'o,,"C. Marina, San Juan, 00901, Puerto Rico",18.463489,-66.1129937,Guánica,Coffee Shops
Hacienda San Pedro,,"211 Av. Ing. Manuel Domenech, San Juan, 00918, Puerto Rico",18.4151705,-66.0601792,Guánica,Coffee Shops
Colmado/ Cafeteria El Bodegón de Tito,,"PR-325, Guánica, 00647, Puerto Rico",17.9410338,-66.9504944,Guánica,Coffee Shops
Espresso Lab Coffee Shop,,"8020 Tartak St Hyatt Centric San Juan, Lobby, 8020 José M. Tartak Ave, Carolina, 00979, Puerto Rico",18.4406718,-66.02198229999999,Guánica,Coffee Shops
Boca Boca Generales,,"CX43+5XH, San Juan, 00923, Puerto Rico",18.4053911,-66.0449995,Guánica,Coffee Shops
Morena Coffee Express,,"PR-176 KM 1.4, San Juan, 00926, Puerto Rico",18.3808964,-66.0557651,Guánica,Coffee Shops
Gustos Coffee,,"CXPV+97M, Arrivals Ave, Carolina, 00979, Puerto Rico",18.4360159,-66.0072387,Guánica,Coffee Shops
Hacienda San Pedro,,"318 Avenida José de Diego, San Juan, 00923, Puerto Rico",18.4469101,-66.0679083,Guánica,Coffee Shops
