place_id,nombre,categoria_principal,subcategoria_sugerida
ChIJCzj722hvA4wRFEMFQewjT-Q,Nika Beauty Center,Spas,Bienestar
ChIJCzj722hvA4wRFEMFQewjT-Q,Nika Beauty Center,Spas,Spa
ChIJm5eO2PorHYwR_fCleV5dkGs,Esthetician Delgado,Spas,Salon de Belleza
ChIJm5eO2PorHYwR_fCleV5dkGs,Esthetician Delgado,Spas,Cuidado Capilar
ChIJm5eO2PorHYwR_fCleV5dkGs,Esthetician Delgado,Spas,Bienestar
ChIJm5eO2PorHYwR_fCleV5dkGs,Esthetician Delgado,Spas,Spa
ChIJm5eO2PorHYwR_fCleV5dkGs,Esthetician Delgado,Spas,Tienda
ChIJy5K4IopoA4wRnL3_MmI9IAU,CorpoBello,Spas,Salon de Belleza
ChIJy5K4IopoA4wRnL3_MmI9IAU,CorpoBello,Spas,Spa
ChIJL94xrBpdA4wRFNDsyeh9md4,Estética Facial & Corporal,Spas,Salon de Belleza
ChIJL94xrBpdA4wRFNDsyeh9md4,Estética Facial & Corporal,Spas,Cuidado Capilar
ChIJL94xrBpdA4wRFNDsyeh9md4,Estética Facial & Corporal,Spas,Bienestar
ChIJL94xrBpdA4wRFNDsyeh9md4,Estética Facial & Corporal,Spas,Spa
ChIJL94xrBpdA4wRFNDsyeh9md4,Estética Facial & Corporal,Spas,Faciales
ChIJh00z6g3THIwRe9GfaYG6SH8,Paradise Esthetic by A. galarza,Spas,Salon de Belleza
ChIJh00z6g3THIwRe9GfaYG6SH8,Paradise Esthetic by A. galarza,Spas,Cuidado Capilar
ChIJh00z6g3THIwRe9GfaYG6SH8,Paradise Esthetic by A. galarza,Spas,Bienestar
ChIJh00z6g3THIwRe9GfaYG6SH8,Paradise Esthetic by A. galarza,Spas,Spa
ChIJO510uUEfA4wRdKBzCt9qjk4,Laser Dreams Estética,Spas,Salon de Belleza
ChIJO510uUEfA4wRdKBzCt9qjk4,Laser Dreams Estética,Spas,Cuidado Capilar
ChIJO510uUEfA4wRdKBzCt9qjk4,Laser Dreams Estética,Spas,Bienestar
ChIJO510uUEfA4wRdKBzCt9qjk4,Laser Dreams Estética,Spas,Spa
ChIJ60xi4nplA4wRQR8zhR-vq7s,Numed Medical Aesthetics Center,Spas,Bienestar
ChIJ60xi4nplA4wRQR8zhR-vq7s,Numed Medical Aesthetics Center,Spas,Spa
ChIJxRyQPPcrHYwRSiuJDuxTuB8,Rosado La Vie' aesthetic,Spas,Salon de Belleza
ChIJxRyQPPcrHYwRSiuJDuxTuB8,Rosado La Vie' aesthetic,Spas,Spa
ChIJEVO38y9vA4wR-agWNIYdeik,Le Clinique Esthetic & Spa | Ciudadela,Spas,Spa
ChIJs63br6krHYwRtaLY3b809Kc,Supreme Medical Esthetic,Esteticas,Bienestar
ChIJs63br6krHYwRtaLY3b809Kc,Supreme Medical Esthetic,Esteticas,Faciales
ChIJwTAU4u7VHIwRduG2AF6uC2E,Kalon Spa & Esthetic,Spas,Tienda
ChIJgbDXuyQrHYwRjD1tgXDbaaM,N.A Aesthetic,Esteticas,Faciales
ChIJR-8hHpNrA4wR4uCc8lw27vM,"ZAH ACADEMY OF BEAUTY, HEALTH AND ESTHETIC",Esteticas,Tienda
ChIJR-8hHpNrA4wR4uCc8lw27vM,"ZAH ACADEMY OF BEAUTY, HEALTH AND ESTHETIC",Esteticas,Faciales
ChIJaZC-tpYrHYwRRXPLYiuWr9Q,A.S.V Beauty Studio,Salones de Belleza,Salon de Belleza
ChIJaZC-tpYrHYwRRXPLYiuWr9Q,A.S.V Beauty Studio,Salones de Belleza,Cabello
ChIJve-qvU1hA4wRtZCnWSVegTo,Before and After beauty and spa,Spas,Salon de Belleza
ChIJz78L6VPVHIwRtKnc8UcIVXQ,Aura Med Clinic,Esteticas,General
ChIJn9mswestHYwR9wLdeRDH94g,Nara’s Salón,Salones de Belleza,Salon de Belleza
ChIJn9mswestHYwR9wLdeRDH94g,Nara’s Salón,Salones de Belleza,Cabello
ChIJN1-Js5vVHIwRtYrz1HCE3Vg,Diosa Brow Lounge,Salones de Belleza,Salon de Belleza
ChIJN1-Js5vVHIwRtYrz1HCE3Vg,Diosa Brow Lounge,Salones de Belleza,Lashes y Cejas
ChIJB9XW5nRrA4wRAG7V_7Z_2Eg,Nefer Aesthetic Clinic,Spas,Bienestar
ChIJB9XW5nRrA4wRAG7V_7Z_2Eg,Nefer Aesthetic Clinic,Spas,Spa
ChIJyWP9LIrVHIwRRghT5etWz8M,NUC Beauty Salón - Ponce,Salones de Belleza,Salon de Belleza
ChIJyWP9LIrVHIwRRghT5etWz8M,NUC Beauty Salón - Ponce,Salones de Belleza,Cabello
ChIJUY0F3BZpA4wRzK_a3v-2D04,LUN Clinique | Estética + Ciencia,Spas,Salon de Belleza
ChIJUY0F3BZpA4wRzK_a3v-2D04,LUN Clinique | Estética + Ciencia,Spas,Cuidado Capilar
ChIJUY0F3BZpA4wRzK_a3v-2D04,LUN Clinique | Estética + Ciencia,Spas,Bienestar
ChIJUY0F3BZpA4wRzK_a3v-2D04,LUN Clinique | Estética + Ciencia,Spas,Spa
ChIJxQOimm4fA4wR0hf1Kc7xm8U,Mimo Mento Esthetic,Esteticas,Tienda
ChIJxQOimm4fA4wR0hf1Kc7xm8U,Mimo Mento Esthetic,Esteticas,Faciales
ChIJn2423wIrHYwR0qLU0Tw2IFs,Barbiere Salone Di Bellezza,Salones de Belleza,Salon de Belleza
ChIJn2423wIrHYwR0qLU0Tw2IFs,Barbiere Salone Di Bellezza,Salones de Belleza,Cabello
ChIJWU_lwI87A4wRXo5BAS8iGng,Sinala Esthetic,Esteticas,Faciales
ChIJN15A4lHTHIwRODXcg6XDd14,Dreams Nails,Salones de Belleza,Salon de Belleza
ChIJN15A4lHTHIwRODXcg6XDd14,Dreams Nails,Salones de Belleza,Unas
ChIJjZABTPFnA4wRkQlZOExGbQQ,Glamour Esthetic,Esteticas,Faciales
ChIJSbNMzprVHIwRdx53eGPXcRU,Best Buds PR - Ponce Dispensary,Dispensarios,Tienda
ChIJSbNMzprVHIwRdx53eGPXcRU,Best Buds PR - Ponce Dispensary,Dispensarios,Cannabis Medicinal
ChIJWUkwX0grHYwRzeE5i2iqpKQ,TETRA Dispensary,Dispensarios,Tienda
ChIJWUkwX0grHYwRzeE5i2iqpKQ,TETRA Dispensary,Dispensarios,Cannabis Medicinal
ChIJR4msvsPVHIwReB-m31T48dk,Puerto Rico Chronic Relief,Dispensarios,Tienda
ChIJ8RfVa67VHIwRMwin_gdv7og,Clínica Verde Dispensario Ponce,Dispensarios,Tienda
ChIJQ8iP1OHVHIwRjXRQNM3RPlA,Bwell Cannabis Dispensary Ponce,Dispensarios,Tienda
ChIJQ8iP1OHVHIwRjXRQNM3RPlA,Bwell Cannabis Dispensary Ponce,Dispensarios,Cannabis Medicinal
ChIJVR9Ie9jVHIwRySWndJL38ME,First Medical Cannabis,Dispensarios,Tienda
ChIJVR9Ie9jVHIwRySWndJL38ME,First Medical Cannabis,Dispensarios,Cannabis Medicinal
ChIJxxAejYwzHYwRrwkSelRxmAk,Dream Cannabis Dispensary,Dispensarios,Tienda
ChIJxxAejYwzHYwRrwkSelRxmAk,Dream Cannabis Dispensary,Dispensarios,Cannabis Medicinal
ChIJX9aMMR3VHIwRyBrZmVVQCn8,Weedco Dispensary,Dispensarios,Tienda
ChIJX9aMMR3VHIwRyBrZmVVQCn8,Weedco Dispensary,Dispensarios,Cannabis Medicinal
ChIJBagUnC3THIwRCZZk8y7Wxx8,Sinsemilla Juana Diaz,Dispensarios,Tienda
ChIJr70n4zU3A4wRgW2SXC_weW4,CannaWay Dispensary,Dispensarios,Tienda
ChIJr70n4zU3A4wRgW2SXC_weW4,CannaWay Dispensary,Dispensarios,Cannabis Medicinal
ChIJF4JgeqJJA4wRwE7uzGCk9IE,CannaGrow Dispensary,Dispensarios,Tienda
ChIJF4JgeqJJA4wRwE7uzGCk9IE,CannaGrow Dispensary,Dispensarios,Cannabis Medicinal
ChIJ72yPwphhA4wRPGX1TvHo2JA,TETRA Dispensary,Dispensarios,Tienda
ChIJ72yPwphhA4wRPGX1TvHo2JA,TETRA Dispensary,Dispensarios,Cannabis Medicinal
ChIJ9S4E6YcZA4wRMwecZqoGRRY,TETRA Dispensary,Dispensarios,Tienda
ChIJ9S4E6YcZA4wRMwecZqoGRRY,TETRA Dispensary,Dispensarios,Cannabis Medicinal
ChIJ1Z2-QSdpA4wRAxMRryaOZfE,TETRA Dispensary,Dispensarios,Tienda
ChIJ1Z2-QSdpA4wRAxMRryaOZfE,TETRA Dispensary,Dispensarios,Cannabis Medicinal
ChIJ4xzcPoVpA4wRkbWJ--AMaB0,Tetra Dispensary,Dispensarios,Tienda
ChIJ4xzcPoVpA4wRkbWJ--AMaB0,Tetra Dispensary,Dispensarios,Cannabis Medicinal
ChIJb6IUvJMXA4wRcAai1uRM_yU,TETRA Dispensary,Dispensarios,Tienda
ChIJb6IUvJMXA4wRcAai1uRM_yU,TETRA Dispensary,Dispensarios,Cannabis Medicinal
ChIJByQeU9FJA4wRP_CF0Vj0Yfw,"Weedco Dispensary, Cayey",Dispensarios,Tienda
ChIJByQeU9FJA4wRP_CF0Vj0Yfw,"Weedco Dispensary, Cayey",Dispensarios,Cannabis Medicinal
ChIJgWSqbWppA4wRzs3isVdmbCU,Dispensario Farma Verde Cupey,Dispensarios,Tienda
ChIJDac4cohrA4wRhkf_1FtsD5I,TETRA Dispensary,Dispensarios,Tienda
ChIJDac4cohrA4wRhkf_1FtsD5I,TETRA Dispensary,Dispensarios,Cannabis Medicinal
ChIJL3SepgFpA4wRM9UeD6vKzqU,Green Health PR | San Juan | Cannabis Dispensary,Dispensarios,Tienda
ChIJL3SepgFpA4wRM9UeD6vKzqU,Green Health PR | San Juan | Cannabis Dispensary,Dispensarios,Cannabis Medicinal
ChIJvZZyKBHZAowR_QmwV8rFcfw,Best Buds PR - Utuado Dispensary,Dispensarios,Tienda
ChIJvZZyKBHZAowR_QmwV8rFcfw,Best Buds PR - Utuado Dispensary,Dispensarios,Cannabis Medicinal
ChIJ_5VUGJBvA4wRIa1sLsb2JP0,Cannawave By Bwell,Dispensarios,Tienda
ChIJPfXkY8TZAowRC4Y5CpSeje4,Dispensario Cannabis Medicinal,Dispensarios,Bienestar
ChIJPfXkY8TZAowRC4Y5CpSeje4,Dispensario Cannabis Medicinal,Dispensarios,Cannabis Medicinal
ChIJ4Wf1PAJnA4wR7A9z5Npo_PI,Dispensario Apoteka - Trujillo Alto,Dispensarios,Tienda
ChIJNzGT4L_nAowRyZhXRSxR0lA,Foresta Cannabis Collection,Dispensarios,Tienda
ChIJNzGT4L_nAowRyZhXRSxR0lA,Foresta Cannabis Collection,Dispensarios,Cannabis Medicinal
ChIJ9dzQ_SZnA4wRcGSE5HjkDNY,TETRA Dispensary,Dispensarios,Tienda
ChIJ9dzQ_SZnA4wRcGSE5HjkDNY,TETRA Dispensary,Dispensarios,Cannabis Medicinal
ChIJCRvaikJbA4wRt4BnhvCDkTI,Clínica Verde Dispensario Caguas,Dispensarios,Tienda
ChIJ-969t0E3A4wRSYDfP3WPSOU,Bwell Cannabis Dispensary Aibonito,Dispensarios,Tienda
ChIJ-969t0E3A4wRSYDfP3WPSOU,Bwell Cannabis Dispensary Aibonito,Dispensarios,Cannabis Medicinal
ChIJVYmdUd1bA4wRP32k3w6VQKE,Bwell Cannabis Dispensary Caguas,Dispensarios,Tienda
ChIJVYmdUd1bA4wRP32k3w6VQKE,Bwell Cannabis Dispensary Caguas,Dispensarios,Cannabis Medicinal
ChIJPV6kcQdrA4wRM0lRRG4D8NU,Weedco Dispensary,Dispensarios,Tienda
ChIJPV6kcQdrA4wRM0lRRG4D8NU,Weedco Dispensary,Dispensarios,Cannabis Medicinal
ChIJXd93e0JDA4wRQrsT7F1fJho,Dispensario Encanto Tree,Dispensarios,Tienda
ChIJgzn8sB9qA4wR2wVFXMcgdtY,Dispensario Farma Verde Bayamón,Dispensarios,Bienestar
ChIJgzn8sB9qA4wR2wVFXMcgdtY,Dispensario Farma Verde Bayamón,Dispensarios,Tienda
ChIJC_YM-0fnAowRrw6vv7kZ0QI,Bwell Cannabis Dispensary Arecibo,Dispensarios,Bienestar
ChIJC_YM-0fnAowRrw6vv7kZ0QI,Bwell Cannabis Dispensary Arecibo,Dispensarios,Tienda
ChIJC_YM-0fnAowRrw6vv7kZ0QI,Bwell Cannabis Dispensary Arecibo,Dispensarios,Cannabis Medicinal
ChIJ99Cwr5UzHYwRzOYdlpfJ54k,Weedco Dispensary,Dispensarios,Bienestar
ChIJ99Cwr5UzHYwRzOYdlpfJ54k,Weedco Dispensary,Dispensarios,Tienda
ChIJ99Cwr5UzHYwRzOYdlpfJ54k,Weedco Dispensary,Dispensarios,Cannabis Medicinal
ChIJX7cT_hVvA4wR_POEu9tSAjM,Puerto Rico Cannabis Co.,Dispensarios,Tienda
ChIJX7cT_hVvA4wR_POEu9tSAjM,Puerto Rico Cannabis Co.,Dispensarios,Cannabis Medicinal
ChIJ4S1zHRZpA4wRSIgN6p97yfI,FLORA Dispensario,Dispensarios,Tienda
ChIJNVZyN55pA4wRvMROJ6nIewk,Buddies Cannabis Dispensary,Dispensarios,Tienda
ChIJNVZyN55pA4wRvMROJ6nIewk,Buddies Cannabis Dispensary,Dispensarios,Cannabis Medicinal
ChIJtUhRC6ZpA4wRB78xpjY_y5I,Turf Cannabis Collection,Dispensarios,Tienda
ChIJtUhRC6ZpA4wRB78xpjY_y5I,Turf Cannabis Collection,Dispensarios,Cannabis Medicinal
ChIJZx047obNHIwRy7apaNrtj2E,Weedco Dispensary,Dispensarios,Tienda
ChIJZx047obNHIwRy7apaNrtj2E,Weedco Dispensary,Dispensarios,Cannabis Medicinal
ChIJKRDc-y49A4wR2pHefV9yJfY,Alternativa Natural,Dispensarios,Tienda
ChIJ685OI84VA4wRXeJ-mtMCSDk,Aura Dispensary,Dispensarios,Tienda
ChIJ685OI84VA4wRXeJ-mtMCSDk,Aura Dispensary,Dispensarios,Cannabis Medicinal
ChIJRQPX7xdrA4wRZRbl4ubu0eA,Yes I Cann - Dispensario Cannabis,Dispensarios,Tienda
ChIJRQPX7xdrA4wRZRbl4ubu0eA,Yes I Cann - Dispensario Cannabis,Dispensarios,Cannabis Medicinal
ChIJ-RTLWThpA4wRxmqjGz1IrYo,TETRA Dispensary,Dispensarios,Tienda
ChIJ-RTLWThpA4wRxmqjGz1IrYo,TETRA Dispensary,Dispensarios,Cannabis Medicinal
ChIJKeCeUABpA4wR4SHRUI0JqWA,Cannabea Dispensary,Dispensarios,Tienda
ChIJKeCeUABpA4wR4SHRUI0JqWA,Cannabea Dispensary,Dispensarios,Cannabis Medicinal
ChIJCz4agU5bA4wRHV-1GVSnCq4,Earth Gift Cannabis Dispensary,Dispensarios,Tienda
ChIJCz4agU5bA4wRHV-1GVSnCq4,Earth Gift Cannabis Dispensary,Dispensarios,Cannabis Medicinal
ChIJDTURDD9nA4wRYRdMHmZd4_0,TETRA Dispensary,Dispensarios,Tienda
ChIJDTURDD9nA4wRYRdMHmZd4_0,TETRA Dispensary,Dispensarios,Cannabis Medicinal
ChIJ_-HNMJ-xAowRCEoGm7t6IcU,TETRA Dispensary,Dispensarios,Tienda
ChIJ_-HNMJ-xAowRCEoGm7t6IcU,TETRA Dispensary,Dispensarios,Cannabis Medicinal
ChIJZ5xmbZJvA4wRyZIRUaGkzOY,BLeaf Dispensary,Dispensarios,Tienda
ChIJZ5xmbZJvA4wRyZIRUaGkzOY,BLeaf Dispensary,Dispensarios,Cannabis Medicinal
ChIJ6z381oBBA4wRIAJbdudtMoo,Dispensario Pronatura Cannabis,Dispensarios,Tienda
ChIJ6z381oBBA4wRIAJbdudtMoo,Dispensario Pronatura Cannabis,Dispensarios,Cannabis Medicinal
ChIJteMCwgJpA4wRsO2oHeTok9I,Biogrow Cannabis Corp.,Dispensarios,Tienda
ChIJteMCwgJpA4wRsO2oHeTok9I,Biogrow Cannabis Corp.,Dispensarios,Cannabis Medicinal
ChIJvSGDtzsVA4wR_I2xLfhCjmU,Bloom* Cannabis Dispensary,Dispensarios,Tienda
ChIJvSGDtzsVA4wR_I2xLfhCjmU,Bloom* Cannabis Dispensary,Dispensarios,Cannabis Medicinal
ChIJ4QQ9hPBnA4wRx6xBdMiOZwU,Dispensario Farma Verde 65th Rio Piedras,Dispensarios,Tienda
ChIJ4xT3_ksVA4wRehEuxh0YOAo,Dispensario Farma Verde Dorado,Dispensarios,Bienestar
ChIJ4xT3_ksVA4wRehEuxh0YOAo,Dispensario Farma Verde Dorado,Dispensarios,Tienda
ChIJDQlEvTtpA4wREz2ddzy6bhc,Cruz Verde Dispensario,Dispensarios,Tienda
ChIJC1Y3pLgUA4wRGQ2rH3vlxgs,Nextgen Pharma,Dispensarios,Tienda
ChIJFY7sHfI3A4wRcn6bOGU2JF8,Yerba Santa,Dispensarios,Tienda
ChIJp7WCwFBpA4wR8eZpoG8v-zE,Sinsemilla,Dispensarios,Tienda
ChIJqZbRWtXdAowRTlZHb7bUyBg,Cura Verde Cannabis,Dispensarios,Tienda
ChIJqZbRWtXdAowRTlZHb7bUyBg,Cura Verde Cannabis,Dispensarios,Cannabis Medicinal
ChIJSfj03XPnAowRdov7EzFYhLE,Best Buds PR - Hatillo Dispensary,Dispensarios,Tienda
ChIJSfj03XPnAowRdov7EzFYhLE,Best Buds PR - Hatillo Dispensary,Dispensarios,Cannabis Medicinal
ChIJa-NYQh3LHIwRpR46tdAtYXo,Bwell Cannabis Dispensary Salinas,Dispensarios,Tienda
ChIJa-NYQh3LHIwRpR46tdAtYXo,Bwell Cannabis Dispensary Salinas,Dispensarios,Cannabis Medicinal
ChIJg5jlEc0zHYwR-5OX14eUnpY,Bgreen Cannabis Dispensary,Dispensarios,Tienda
ChIJg5jlEc0zHYwR-5OX14eUnpY,Bgreen Cannabis Dispensary,Dispensarios,Cannabis Medicinal
ChIJx0AHMjArHYwRyNOvb0bIeNA,Dispensario Moña Verde,Dispensarios,Tienda
ChIJBQhnlR_NHIwR8UKePbbB5iM,Bgreen Cannabis Dispensary,Dispensarios,Tienda
ChIJBQhnlR_NHIwR8UKePbbB5iM,Bgreen Cannabis Dispensary,Dispensarios,Cannabis Medicinal
ChIJ3ZXnX1plA4wRF828gIBpYpo,Dispensario Farma Verde Isla Verde,Dispensarios,Tienda
ChIJJbALPlGzAowRGEm2tDRXaCY,Weeds Dispensary,Dispensarios,Tienda
ChIJJbALPlGzAowRGEm2tDRXaCY,Weeds Dispensary,Dispensarios,Cannabis Medicinal
ChIJw9z9Ek_FAowRCp9pk5dcZSo,Green Vibes,Dispensarios,Tienda
ChIJu_7b-T5pA4wRGTGndPt3ZyY,HerbaCann Apothecary,Dispensarios,Tienda
ChIJkYDArk9BA4wRb1SjWZvieao,Dispensario Cannabis Pharmacy Green,Dispensarios,Tienda
ChIJkYDArk9BA4wRb1SjWZvieao,Dispensario Cannabis Pharmacy Green,Dispensarios,Cannabis Medicinal
ChIJJWl8sJpoA4wRn5nJnNSJigY,Senses Med Center,Dispensarios,Tienda
ChIJ8WTQ0rc7A4wRC0yjNHM3EC8,Solución Natural - Dispensario,Dispensarios,Tienda
ChIJQYySeTFhA4wR1A2aSqXfkyw,Dispensario Farma Verde Canóvanas,Dispensarios,Tienda
ChIJM8LDA1QzA4wRrUflny4gciY,Sinsemilla Coamo,Dispensarios,Tienda
ChIJcx7fTKazAowRicTfFnbSiCk,Greencare - Dispensario,Dispensarios,Tienda
